"Existing Nameplate and Net Summer Capacity by Energy Source, Producer Type and State, 2003-2023",,,,,
Year,State,ProducerType,FuelSource,Nameplate_Capacity_(Megawatts),Summer_Capacity_(Megawatts)
2007,IA,"Electric Generators, Electric Utilities",Coal,"7,052.0","6,535.0"
2007,IA,"Electric Generators, Electric Utilities",Hydroelectric,128.0,128.0
2007,IA,"Electric Generators, Electric Utilities",Natural Gas,"2,775.0","2,401.0"
2007,IA,"Electric Generators, Electric Utilities",Petroleum,"1,040.0",930.0
2007,IA,"Electric Generators, Electric Utilities",Wind,675.0,675.0
2007,IA,"Electric Generators, Independent Power Producers",All Sources,"1,269.0","1,170.0"
2007,IA,"Electric Generators, Independent Power Producers",Hydroelectric,3.0,3.0
2007,IA,"Electric Generators, Independent Power Producers",Natural Gas,1.0,1.0
2007,IA,"Electric Generators, Independent Power Producers",Nuclear,680.0,580.0
2007,IA,"Electric Generators, Independent Power Producers",Other Biomass,11.0,11.0
2007,IA,"Electric Generators, Independent Power Producers",Petroleum,79.0,79.0
2007,IA,"Electric Generators, Independent Power Producers",Wind,495.0,495.0
2007,IA,Total Electric Power Industry,All Sources,"13,389.0","12,287.0"
2007,IA,Total Electric Power Industry,Coal,"7,485.0","6,967.0"
2007,IA,Total Electric Power Industry,Hydroelectric,131.0,131.0
2007,IA,Total Electric Power Industry,Natural Gas,"2,776.0","2,402.0"
2007,IA,Total Electric Power Industry,Nuclear,680.0,580.0
2007,IA,Total Electric Power Industry,Other Biomass,15.0,15.0
2007,IA,Total Electric Power Industry,Petroleum,"1,133.0","1,023.0"
2007,IA,Total Electric Power Industry,Wind,"1,170.0","1,170.0"
2007,ID,"Combined Heat and Power, Electric Power",All Sources,33.0,32.0
2007,ID,"Combined Heat and Power, Electric Power",Natural Gas,21.0,21.0
2007,ID,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,12.0,12.0
2007,ID,"Combined Heat and Power, Industrial Power",All Sources,149.0,92.0
2007,ID,"Combined Heat and Power, Industrial Power",Coal,19.0,17.0
2007,ID,"Combined Heat and Power, Industrial Power",Other,16.0,15.0
2007,ID,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,114.0,60.0
2007,ID,"Electric Generators, Electric Utilities",All Sources,"2,733.0","2,547.0"
2007,ID,"Electric Generators, Electric Utilities",Hydroelectric,"2,289.0","2,166.0"
2007,ID,"Electric Generators, Electric Utilities",Natural Gas,439.0,376.0
2007,ID,"Electric Generators, Electric Utilities",Petroleum,5.0,5.0
2007,ID,"Electric Generators, Independent Power Producers",All Sources,604.0,525.0
2007,ID,"Electric Generators, Independent Power Producers",Hydroelectric,227.0,202.0
2007,ID,"Electric Generators, Independent Power Producers",Natural Gas,302.0,248.0
2007,ID,"Electric Generators, Independent Power Producers",Wind,75.0,75.0
2007,ID,Total Electric Power Industry,All Sources,"3,518.0","3,196.0"
2007,ID,Total Electric Power Industry,Coal,19.0,17.0
2007,ID,Total Electric Power Industry,Hydroelectric,"2,516.0","2,367.0"
2007,ID,Total Electric Power Industry,Natural Gas,762.0,645.0
2007,ID,Total Electric Power Industry,Other,16.0,15.0
2007,ID,Total Electric Power Industry,Petroleum,5.0,5.0
2007,ID,Total Electric Power Industry,Wind,75.0,75.0
2007,ID,Total Electric Power Industry,Wood and Wood Derived Fuels,126.0,71.0
2007,IL,"Combined Heat and Power, Commercial Power",All Sources,175.0,168.0
2007,IL,"Combined Heat and Power, Commercial Power",Coal,47.0,47.0
2007,IL,"Combined Heat and Power, Commercial Power",Natural Gas,128.0,121.0
2007,IL,"Combined Heat and Power, Electric Power",All Sources,203.0,192.0
2007,IL,"Combined Heat and Power, Electric Power",Coal,18.0,10.0
2007,IL,"Combined Heat and Power, Electric Power",Natural Gas,185.0,182.0
2007,IL,"Combined Heat and Power, Industrial Power",All Sources,671.0,644.0
2007,IL,"Combined Heat and Power, Industrial Power",Coal,487.0,478.0
2007,IL,"Combined Heat and Power, Industrial Power",Natural Gas,129.0,114.0
2007,IL,"Combined Heat and Power, Industrial Power",Other Gases,40.0,40.0
2007,IL,"Combined Heat and Power, Industrial Power",Petroleum,15.0,12.0
2007,IL,"Electric Generators, Electric Utilities",All Sources,"5,568.0","4,642.0"
2007,IL,"Electric Generators, Electric Utilities",Coal,"1,978.0","1,767.0"
2007,IL,"Electric Generators, Electric Utilities",Hydroelectric,15.0,13.0
2007,IL,"Electric Generators, Electric Utilities",Natural Gas,"3,160.0","2,483.0"
2007,IL,"Electric Generators, Electric Utilities",Petroleum,414.0,377.0
2007,IL,"Electric Generators, Electric Utilities",Wind,2.0,2.0
2007,IL,"Electric Generators, Independent Power Producers",All Sources,"42,038.0","37,084.0"
2007,IL,"Electric Generators, Independent Power Producers",Coal,"14,922.0","13,280.0"
2007,IL,"Electric Generators, Independent Power Producers",Hydroelectric,24.0,20.0
2007,IL,"Electric Generators, Independent Power Producers",Natural Gas,"13,439.0","10,809.0"
2007,IL,"Electric Generators, Independent Power Producers",Nuclear,"11,882.0","11,379.0"
2007,IL,"Electric Generators, Independent Power Producers",Other Biomass,160.0,144.0
2007,IL,"Electric Generators, Independent Power Producers",Other Gases,10.0,8.0
2007,IL,"Electric Generators, Independent Power Producers",Petroleum,864.0,707.0
2007,IL,"Electric Generators, Independent Power Producers",Wind,738.0,738.0
2007,IL,Total Electric Power Industry,All Sources,"48,654.0","42,731.0"
2007,IL,Total Electric Power Industry,Coal,"17,452.0","15,582.0"
2007,IL,Total Electric Power Industry,Hydroelectric,38.0,33.0
2007,IL,Total Electric Power Industry,Natural Gas,"17,040.0","13,709.0"
2007,IL,Total Electric Power Industry,Nuclear,"11,882.0","11,379.0"
2007,IL,Total Electric Power Industry,Other Biomass,160.0,144.0
2007,IL,Total Electric Power Industry,Other Gases,50.0,47.0
2007,IL,Total Electric Power Industry,Petroleum,"1,292.0","1,097.0"
2007,IL,Total Electric Power Industry,Wind,740.0,740.0
2007,IN,"Combined Heat and Power, Commercial Power",All Sources,82.0,76.0
2007,IN,"Combined Heat and Power, Commercial Power",Coal,63.0,59.0
2007,IN,"Combined Heat and Power, Commercial Power",Other Biomass,7.0,5.0
2007,IN,"Combined Heat and Power, Commercial Power",Petroleum,13.0,12.0
2007,IN,"Combined Heat and Power, Electric Power",All Sources,"1,490.0","1,351.0"
2007,IN,"Combined Heat and Power, Electric Power",Coal,775.0,760.0
2007,IN,"Combined Heat and Power, Electric Power",Natural Gas,715.0,591.0
2007,IN,"Combined Heat and Power, Industrial Power",All Sources,856.0,726.0
2007,IN,"Combined Heat and Power, Industrial Power",Coal,9.0,10.0
2007,IN,"Combined Heat and Power, Industrial Power",Natural Gas,105.0,97.0
2007,IN,"Combined Heat and Power, Industrial Power",Other Biomass,5.0,4.0
2007,IN,"Combined Heat and Power, Industrial Power",Other Gases,731.0,612.0
2007,IN,"Combined Heat and Power, Industrial Power",Petroleum,6.0,4.0
2007,IN,"Electric Generators, Electric Utilities",All Sources,"24,303.0","22,012.0"
2007,IN,"Electric Generators, Electric Utilities",Coal,"20,044.0","18,416.0"
2007,IN,"Electric Generators, Electric Utilities",Hydroelectric,92.0,60.0
2007,IN,"Electric Generators, Electric Utilities",Natural Gas,"3,623.0","3,020.0"
2007,IN,"Electric Generators, Electric Utilities",Other Biomass,30.0,30.0
2007,IN,"Electric Generators, Electric Utilities",Petroleum,513.0,487.0
2007,IN,"Electric Generators, Independent Power Producers",All Sources,"3,320.0","2,856.0"
2007,IN,"Electric Generators, Independent Power Producers",Coal,614.0,515.0
2007,IN,"Electric Generators, Independent Power Producers",Natural Gas,"2,707.0","2,341.0"
2007,IN,Total Electric Power Industry,All Sources,"30,050.0","27,021.0"
2007,IN,Total Electric Power Industry,Coal,"21,505.0","19,759.0"
2007,IN,Total Electric Power Industry,Hydroelectric,92.0,60.0
2007,IN,Total Electric Power Industry,Natural Gas,"7,150.0","6,048.0"
2007,IN,Total Electric Power Industry,Other Biomass,42.0,39.0
2007,IN,Total Electric Power Industry,Other Gases,731.0,612.0
2007,IN,Total Electric Power Industry,Petroleum,531.0,503.0
2007,KS,"Combined Heat and Power, Commercial Power",All Sources,4.0,4.0
2007,KS,"Combined Heat and Power, Commercial Power",Natural Gas,4.0,4.0
2007,KS,"Combined Heat and Power, Industrial Power",All Sources,35.0,29.0
2007,KS,"Combined Heat and Power, Industrial Power",Natural Gas,35.0,29.0
2007,KS,"Electric Generators, Electric Utilities",All Sources,"11,896.0","10,944.0"
2007,KS,"Electric Generators, Electric Utilities",Coal,"5,472.0","5,208.0"
2007,KS,"Electric Generators, Electric Utilities",Natural Gas,"4,429.0","3,900.0"
2007,KS,"Electric Generators, Electric Utilities",Nuclear,"1,236.0","1,166.0"
2007,KS,"Electric Generators, Electric Utilities",Petroleum,658.0,569.0
2007,KS,"Electric Generators, Electric Utilities",Wind,101.0,101.0
2007,KS,"Electric Generators, Independent Power Producers",All Sources,265.0,265.0
2007,KS,"Electric Generators, Independent Power Producers",Hydroelectric,3.0,3.0
2007,KS,"Electric Generators, Independent Power Producers",Wind,262.0,262.0
2007,KS,Total Electric Power Industry,All Sources,"12,200.0","11,241.0"
2007,KS,Total Electric Power Industry,Coal,"5,472.0","5,208.0"
2007,KS,Total Electric Power Industry,Hydroelectric,3.0,3.0
2007,KS,Total Electric Power Industry,Natural Gas,"4,468.0","3,932.0"
2007,KS,Total Electric Power Industry,Nuclear,"1,236.0","1,166.0"
2007,KS,Total Electric Power Industry,Petroleum,658.0,569.0
2007,KS,Total Electric Power Industry,Wind,363.0,363.0
2007,KY,"Combined Heat and Power, Industrial Power",All Sources,120.0,70.0
2007,KY,"Combined Heat and Power, Industrial Power",Natural Gas,27.0,23.0
2007,KY,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,93.0,47.0
2007,KY,"Electric Generators, Electric Utilities",All Sources,"19,406.0","16,819.0"
2007,KY,"Electric Generators, Electric Utilities",Coal,"14,559.0","12,682.0"
2007,KY,"Electric Generators, Electric Utilities",Hydroelectric,776.0,815.0
2007,KY,"Electric Generators, Electric Utilities",Natural Gas,"4,045.0","3,295.0"
2007,KY,"Electric Generators, Electric Utilities",Other Biomass,15.0,15.0
2007,KY,"Electric Generators, Electric Utilities",Petroleum,12.0,12.0
2007,KY,"Electric Generators, Independent Power Producers",All Sources,"3,825.0","3,079.0"
2007,KY,"Electric Generators, Independent Power Producers",Coal,"1,950.0","1,692.0"
2007,KY,"Electric Generators, Independent Power Producers",Hydroelectric,2.0,2.0
2007,KY,"Electric Generators, Independent Power Producers",Natural Gas,"1,774.0","1,320.0"
2007,KY,"Electric Generators, Independent Power Producers",Petroleum,99.0,65.0
2007,KY,Total Electric Power Industry,All Sources,"23,351.0","19,968.0"
2007,KY,Total Electric Power Industry,Coal,"16,510.0","14,374.0"
2007,KY,Total Electric Power Industry,Hydroelectric,777.0,817.0
2007,KY,Total Electric Power Industry,Natural Gas,"5,845.0","4,638.0"
2007,KY,Total Electric Power Industry,Other Biomass,15.0,15.0
2007,KY,Total Electric Power Industry,Petroleum,110.0,77.0
2007,KY,Total Electric Power Industry,Wood and Wood Derived Fuels,93.0,47.0
2007,LA,"Combined Heat and Power, Commercial Power",All Sources,13.0,11.0
2007,LA,"Combined Heat and Power, Commercial Power",Natural Gas,13.0,11.0
2007,LA,"Combined Heat and Power, Electric Power",All Sources,976.0,855.0
2007,LA,"Combined Heat and Power, Electric Power",Natural Gas,780.0,722.0
2007,LA,"Combined Heat and Power, Electric Power",Other Gases,196.0,133.0
2007,LA,"Combined Heat and Power, Industrial Power",All Sources,"5,823.0","4,924.0"
2007,LA,"Combined Heat and Power, Industrial Power",Natural Gas,"4,982.0","4,169.0"
2007,LA,"Combined Heat and Power, Industrial Power",Other,246.0,231.0
2007,LA,"Combined Heat and Power, Industrial Power",Other Biomass,3.0,3.0
2007,LA,"Combined Heat and Power, Industrial Power",Other Gases,75.0,34.0
2007,LA,"Combined Heat and Power, Industrial Power",Petroleum,106.0,106.0
2007,LA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,411.0,380.0
2007,LA,"Electric Generators, Electric Utilities",All Sources,"16,607.0","14,756.0"
2007,LA,"Electric Generators, Electric Utilities",Coal,"1,893.0","1,739.0"
2007,LA,"Electric Generators, Electric Utilities",Natural Gas,"12,216.0","10,650.0"
2007,LA,"Electric Generators, Electric Utilities",Nuclear,"2,236.0","2,127.0"
2007,LA,"Electric Generators, Electric Utilities",Petroleum,262.0,240.0
2007,LA,"Electric Generators, Independent Power Producers",All Sources,"6,740.0","5,777.0"
2007,LA,"Electric Generators, Independent Power Producers",Coal,"1,871.0","1,743.0"
2007,LA,"Electric Generators, Independent Power Producers",Hydroelectric,192.0,192.0
2007,LA,"Electric Generators, Independent Power Producers",Natural Gas,"4,665.0","3,831.0"
2007,LA,"Electric Generators, Independent Power Producers",Other Biomass,12.0,11.0
2007,LA,Total Electric Power Industry,All Sources,"30,158.0","26,323.0"
2007,LA,Total Electric Power Industry,Coal,"3,764.0","3,482.0"
2007,LA,Total Electric Power Industry,Hydroelectric,192.0,192.0
2007,LA,Total Electric Power Industry,Natural Gas,"22,656.0","19,384.0"
2007,LA,Total Electric Power Industry,Nuclear,"2,236.0","2,127.0"
2007,LA,Total Electric Power Industry,Other,246.0,231.0
2007,LA,Total Electric Power Industry,Other Biomass,15.0,14.0
2007,LA,Total Electric Power Industry,Other Gases,271.0,167.0
2007,LA,Total Electric Power Industry,Petroleum,368.0,346.0
2007,LA,Total Electric Power Industry,Wood and Wood Derived Fuels,411.0,380.0
2007,MA,"Combined Heat and Power, Commercial Power",All Sources,202.0,174.0
2007,MA,"Combined Heat and Power, Commercial Power",Hydroelectric,2.0,2.0
2007,MA,"Combined Heat and Power, Commercial Power",Natural Gas,88.0,81.0
2007,MA,"Combined Heat and Power, Commercial Power",Other Biomass,18.0,9.0
2007,MA,"Combined Heat and Power, Commercial Power",Petroleum,95.0,82.0
2007,MA,"Combined Heat and Power, Electric Power",All Sources,"1,199.0",962.0
2007,MA,"Combined Heat and Power, Electric Power",Natural Gas,"1,179.0",942.0
2007,MA,"Combined Heat and Power, Electric Power",Petroleum,20.0,20.0
2007,MA,"Combined Heat and Power, Industrial Power",All Sources,116.0,108.0
2007,MA,"Combined Heat and Power, Industrial Power",Coal,11.0,10.0
2007,MA,"Combined Heat and Power, Industrial Power",Hydroelectric,4.0,4.0
2007,MA,"Combined Heat and Power, Industrial Power",Natural Gas,86.0,88.0
2007,MA,"Combined Heat and Power, Industrial Power",Petroleum,15.0,6.0
2007,MA,"Electric Generators, Electric Utilities",All Sources,988.0,827.0
2007,MA,"Electric Generators, Electric Utilities",Hydroelectric,51.0,47.0
2007,MA,"Electric Generators, Electric Utilities",Natural Gas,174.0,131.0
2007,MA,"Electric Generators, Electric Utilities",Petroleum,761.0,648.0
2007,MA,"Electric Generators, Electric Utilities",Wind,2.0,2.0
2007,MA,"Electric Generators, Independent Power Producers",All Sources,"12,793.0","11,486.0"
2007,MA,"Electric Generators, Independent Power Producers",Coal,"1,764.0","1,734.0"
2007,MA,"Electric Generators, Independent Power Producers",Hydroelectric,215.0,206.0
2007,MA,"Electric Generators, Independent Power Producers",Natural Gas,"5,630.0","4,547.0"
2007,MA,"Electric Generators, Independent Power Producers",Nuclear,670.0,685.0
2007,MA,"Electric Generators, Independent Power Producers",Other Biomass,330.0,264.0
2007,MA,"Electric Generators, Independent Power Producers",Petroleum,"2,617.0","2,381.0"
2007,MA,"Electric Generators, Independent Power Producers",Pumped Storage,"1,540.0","1,643.0"
2007,MA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,27.0,26.0
2007,MA,Total Electric Power Industry,All Sources,"15,299.0","13,557.0"
2007,MA,Total Electric Power Industry,Coal,"1,776.0","1,744.0"
2007,MA,Total Electric Power Industry,Hydroelectric,272.0,259.0
2007,MA,Total Electric Power Industry,Natural Gas,"7,158.0","5,789.0"
2007,MA,Total Electric Power Industry,Nuclear,670.0,685.0
2007,MA,Total Electric Power Industry,Other Biomass,348.0,273.0
2007,MA,Total Electric Power Industry,Petroleum,"3,508.0","3,137.0"
2007,MA,Total Electric Power Industry,Pumped Storage,"1,540.0","1,643.0"
2007,MA,Total Electric Power Industry,Wind,2.0,2.0
2007,MA,Total Electric Power Industry,Wood and Wood Derived Fuels,27.0,26.0
2007,MD,"Combined Heat and Power, Commercial Power",All Sources,16.0,13.0
2007,MD,"Combined Heat and Power, Commercial Power",Natural Gas,2.0,2.0
2007,MD,"Combined Heat and Power, Commercial Power",Other Biomass,8.0,7.0
2007,MD,"Combined Heat and Power, Commercial Power",Petroleum,2.0,2.0
2007,MD,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,4.0,3.0
2007,MD,"Combined Heat and Power, Electric Power",All Sources,773.0,684.0
2007,MD,"Combined Heat and Power, Electric Power",Coal,229.0,180.0
2007,MD,"Combined Heat and Power, Electric Power",Natural Gas,360.0,290.0
2007,MD,"Combined Heat and Power, Electric Power",Other Biomass,65.0,61.0
2007,MD,"Combined Heat and Power, Electric Power",Other Gases,120.0,152.0
2007,MD,"Combined Heat and Power, Industrial Power",All Sources,83.0,78.0
2007,MD,"Combined Heat and Power, Industrial Power",Coal,65.0,60.0
2007,MD,"Combined Heat and Power, Industrial Power",Natural Gas,18.0,18.0
2007,MD,"Electric Generators, Electric Utilities",All Sources,83.0,80.0
2007,MD,"Electric Generators, Electric Utilities",Petroleum,83.0,80.0
2007,MD,"Electric Generators, Independent Power Producers",All Sources,"12,488.0","11,632.0"
2007,MD,"Electric Generators, Independent Power Producers",Coal,"4,942.0","4,718.0"
2007,MD,"Electric Generators, Independent Power Producers",Hydroelectric,527.0,590.0
2007,MD,"Electric Generators, Independent Power Producers",Natural Gas,"1,896.0","1,643.0"
2007,MD,"Electric Generators, Independent Power Producers",Nuclear,"1,829.0","1,735.0"
2007,MD,"Electric Generators, Independent Power Producers",Other Biomass,76.0,62.0
2007,MD,"Electric Generators, Independent Power Producers",Petroleum,"3,218.0","2,883.0"
2007,MD,Total Electric Power Industry,All Sources,"13,442.0","12,486.0"
2007,MD,Total Electric Power Industry,Coal,"5,236.0","4,958.0"
2007,MD,Total Electric Power Industry,Hydroelectric,527.0,590.0
2007,MD,Total Electric Power Industry,Natural Gas,"2,276.0","1,953.0"
2007,MD,Total Electric Power Industry,Nuclear,"1,829.0","1,735.0"
2007,MD,Total Electric Power Industry,Other Biomass,149.0,130.0
2007,MD,Total Electric Power Industry,Other Gases,120.0,152.0
2007,MD,Total Electric Power Industry,Petroleum,"3,303.0","2,965.0"
2007,MD,Total Electric Power Industry,Wood and Wood Derived Fuels,4.0,3.0
2007,ME,"Combined Heat and Power, Commercial Power",All Sources,30.0,24.0
2007,ME,"Combined Heat and Power, Commercial Power",Other Biomass,30.0,24.0
2007,ME,"Combined Heat and Power, Electric Power",All Sources,103.0,85.0
2007,ME,"Combined Heat and Power, Electric Power",Coal,103.0,85.0
2007,ME,"Combined Heat and Power, Industrial Power",All Sources,"1,123.0","1,018.0"
2007,ME,"Combined Heat and Power, Industrial Power",Hydroelectric,121.0,117.0
2007,ME,"Combined Heat and Power, Industrial Power",Natural Gas,447.0,386.0
2007,ME,"Combined Heat and Power, Industrial Power",Petroleum,132.0,123.0
2007,ME,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,423.0,392.0
2007,ME,"Electric Generators, Electric Utilities",All Sources,20.0,19.0
2007,ME,"Electric Generators, Electric Utilities",Petroleum,20.0,19.0
2007,ME,"Electric Generators, Independent Power Producers",All Sources,"3,246.0","3,067.0"
2007,ME,"Electric Generators, Independent Power Producers",Hydroelectric,598.0,601.0
2007,ME,"Electric Generators, Independent Power Producers",Natural Gas,"1,377.0","1,250.0"
2007,ME,"Electric Generators, Independent Power Producers",Other Biomass,75.0,65.0
2007,ME,"Electric Generators, Independent Power Producers",Petroleum,914.0,888.0
2007,ME,"Electric Generators, Independent Power Producers",Wind,42.0,42.0
2007,ME,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,240.0,220.0
2007,ME,Total Electric Power Industry,All Sources,"4,522.0","4,213.0"
2007,ME,Total Electric Power Industry,Coal,103.0,85.0
2007,ME,Total Electric Power Industry,Hydroelectric,719.0,718.0
2007,ME,Total Electric Power Industry,Natural Gas,"1,824.0","1,636.0"
2007,ME,Total Electric Power Industry,Other Biomass,105.0,89.0
2007,ME,Total Electric Power Industry,Petroleum,"1,066.0","1,031.0"
2007,ME,Total Electric Power Industry,Wind,42.0,42.0
2007,ME,Total Electric Power Industry,Wood and Wood Derived Fuels,663.0,612.0
2007,MI,"Combined Heat and Power, Commercial Power",All Sources,199.0,191.0
2007,MI,"Combined Heat and Power, Commercial Power",Coal,85.0,85.0
2007,MI,"Combined Heat and Power, Commercial Power",Natural Gas,21.0,19.0
2007,MI,"Combined Heat and Power, Commercial Power",Other Biomass,72.0,67.0
2007,MI,"Combined Heat and Power, Commercial Power",Petroleum,20.0,20.0
2007,MI,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,1.0,1.0
2007,MI,"Combined Heat and Power, Electric Power",All Sources,"2,935.0","2,812.0"
2007,MI,"Combined Heat and Power, Electric Power",Coal,70.0,60.0
2007,MI,"Combined Heat and Power, Electric Power",Natural Gas,"2,840.0","2,729.0"
2007,MI,"Combined Heat and Power, Electric Power",Other Biomass,19.0,17.0
2007,MI,"Combined Heat and Power, Electric Power",Petroleum,5.0,5.0
2007,MI,"Combined Heat and Power, Industrial Power",All Sources,353.0,306.0
2007,MI,"Combined Heat and Power, Industrial Power",Coal,216.0,179.0
2007,MI,"Combined Heat and Power, Industrial Power",Hydroelectric,5.0,4.0
2007,MI,"Combined Heat and Power, Industrial Power",Natural Gas,55.0,40.0
2007,MI,"Combined Heat and Power, Industrial Power",Petroleum,27.0,32.0
2007,MI,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,50.0,51.0
2007,MI,"Electric Generators, Electric Utilities",All Sources,"23,953.0","21,894.0"
2007,MI,"Electric Generators, Electric Utilities",Coal,"12,482.0","11,533.0"
2007,MI,"Electric Generators, Electric Utilities",Hydroelectric,346.0,221.0
2007,MI,"Electric Generators, Electric Utilities",Natural Gas,"4,951.0","4,461.0"
2007,MI,"Electric Generators, Electric Utilities",Nuclear,"3,502.0","3,191.0"
2007,MI,"Electric Generators, Electric Utilities",Petroleum,693.0,616.0
2007,MI,"Electric Generators, Electric Utilities",Pumped Storage,"1,979.0","1,872.0"
2007,MI,"Electric Generators, Independent Power Producers",All Sources,"5,598.0","5,103.0"
2007,MI,"Electric Generators, Independent Power Producers",Coal,60.0,54.0
2007,MI,"Electric Generators, Independent Power Producers",Hydroelectric,24.0,24.0
2007,MI,"Electric Generators, Independent Power Producers",Natural Gas,"4,424.0","3,993.0"
2007,MI,"Electric Generators, Independent Power Producers",Nuclear,812.0,778.0
2007,MI,"Electric Generators, Independent Power Producers",Other Biomass,80.0,73.0
2007,MI,"Electric Generators, Independent Power Producers",Wind,2.0,2.0
2007,MI,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,196.0,179.0
2007,MI,Total Electric Power Industry,All Sources,"33,037.0","30,305.0"
2007,MI,Total Electric Power Industry,Coal,"12,914.0","11,910.0"
2007,MI,Total Electric Power Industry,Hydroelectric,374.0,249.0
2007,MI,Total Electric Power Industry,Natural Gas,"12,291.0","11,242.0"
2007,MI,Total Electric Power Industry,Nuclear,"4,314.0","3,969.0"
2007,MI,Total Electric Power Industry,Other Biomass,172.0,156.0
2007,MI,Total Electric Power Industry,Petroleum,745.0,673.0
2007,MI,Total Electric Power Industry,Pumped Storage,"1,979.0","1,872.0"
2007,MI,Total Electric Power Industry,Wind,2.0,2.0
2007,MI,Total Electric Power Industry,Wood and Wood Derived Fuels,247.0,231.0
2007,MN,"Combined Heat and Power, Commercial Power",All Sources,68.0,46.0
2007,MN,"Combined Heat and Power, Commercial Power",Natural Gas,27.0,25.0
2007,MN,"Combined Heat and Power, Commercial Power",Other,7.0,3.0
2007,MN,"Combined Heat and Power, Commercial Power",Other Biomass,9.0,4.0
2007,MN,"Combined Heat and Power, Commercial Power",Petroleum,26.0,15.0
2007,MN,"Combined Heat and Power, Electric Power",All Sources,321.0,284.0
2007,MN,"Combined Heat and Power, Electric Power",Natural Gas,284.0,251.0
2007,MN,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,37.0,33.0
2007,MN,"Combined Heat and Power, Industrial Power",All Sources,360.0,289.0
2007,MN,"Combined Heat and Power, Industrial Power",Coal,185.0,159.0
2007,MN,"Combined Heat and Power, Industrial Power",Hydroelectric,32.0,30.0
2007,MN,"Combined Heat and Power, Industrial Power",Natural Gas,29.0,29.0
2007,MN,"Combined Heat and Power, Industrial Power",Other,11.0,11.0
2007,MN,"Combined Heat and Power, Industrial Power",Petroleum,14.0,11.0
2007,MN,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,88.0,49.0
2007,MN,"Electric Generators, Electric Utilities",All Sources,"11,435.0","10,719.0"
2007,MN,"Electric Generators, Electric Utilities",Coal,"5,210.0","5,048.0"
2007,MN,"Electric Generators, Electric Utilities",Hydroelectric,140.0,133.0
2007,MN,"Electric Generators, Electric Utilities",Natural Gas,"3,299.0","2,974.0"
2007,MN,"Electric Generators, Electric Utilities",Nuclear,"1,737.0","1,668.0"
2007,MN,"Electric Generators, Electric Utilities",Other Biomass,87.0,72.0
2007,MN,"Electric Generators, Electric Utilities",Petroleum,846.0,728.0
2007,MN,"Electric Generators, Electric Utilities",Wind,17.0,17.0
2007,MN,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,99.0,78.0
2007,MN,"Electric Generators, Independent Power Producers",All Sources,"1,801.0","1,552.0"
2007,MN,"Electric Generators, Independent Power Producers",Hydroelectric,14.0,13.0
2007,MN,"Electric Generators, Independent Power Producers",Natural Gas,530.0,300.0
2007,MN,"Electric Generators, Independent Power Producers",Other Biomass,125.0,107.0
2007,MN,"Electric Generators, Independent Power Producers",Petroleum,10.0,10.0
2007,MN,"Electric Generators, Independent Power Producers",Wind,"1,122.0","1,122.0"
2007,MN,Total Electric Power Industry,All Sources,"13,984.0","12,890.0"
2007,MN,Total Electric Power Industry,Coal,"5,395.0","5,207.0"
2007,MN,Total Electric Power Industry,Hydroelectric,186.0,176.0
2007,MN,Total Electric Power Industry,Natural Gas,"4,169.0","3,579.0"
2007,MN,Total Electric Power Industry,Nuclear,"1,737.0","1,668.0"
2007,MN,Total Electric Power Industry,Other,17.0,13.0
2007,MN,Total Electric Power Industry,Other Biomass,220.0,183.0
2007,MN,Total Electric Power Industry,Petroleum,896.0,764.0
2007,MN,Total Electric Power Industry,Wind,"1,139.0","1,139.0"
2007,MN,Total Electric Power Industry,Wood and Wood Derived Fuels,225.0,161.0
2007,MO,"Combined Heat and Power, Commercial Power",All Sources,100.0,86.0
2007,MO,"Combined Heat and Power, Commercial Power",Coal,53.0,51.0
2007,MO,"Combined Heat and Power, Commercial Power",Natural Gas,35.0,23.0
2007,MO,"Combined Heat and Power, Commercial Power",Petroleum,12.0,12.0
2007,MO,"Combined Heat and Power, Electric Power",All Sources,50.0,42.0
2007,MO,"Combined Heat and Power, Electric Power",Natural Gas,50.0,42.0
2007,MO,"Combined Heat and Power, Industrial Power",All Sources,43.0,43.0
2007,MO,"Combined Heat and Power, Industrial Power",Coal,43.0,43.0
2007,MO,"Electric Generators, Electric Utilities",All Sources,"21,105.0","19,570.0"
2007,MO,"Electric Generators, Electric Utilities",Coal,"11,743.0","11,165.0"
2007,MO,"Electric Generators, Electric Utilities",Hydroelectric,499.0,552.0
2007,MO,"Electric Generators, Electric Utilities",Natural Gas,"5,644.0","4,728.0"
